n1.name,n1.identifier,n2.name,n2.identifier,r.cell_line,r.pubmed_id,r.source,r.statistic_score
ESA1,854418,DID4,853868,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,NGG1,851756,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,PIM1,852259,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,MRP51,855985,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,RSC2,851071,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SAC7,851997,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,MRPL24,855231,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SPT8,850744,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SWD1,851265,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SSE1,855998,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,VPS25,853566,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,HFI1,855821,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SPT7,852373,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SNF12,855757,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,ECM29,856355,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,RSC1,852947,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,MON2,855420,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,VMA22,856457,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,RCY1,853226,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,YPT6,850966,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,RTT109,850658,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,BDF1,851115,null,12620224,Low Throughput,0.8
ESA1,854418,VPS1,853870,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,YNG2,856490,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,PEP3,850840,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SAC1,853668,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,OPI1,856366,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,VPS54,851591,null,18212056,High Throughput|Low Throughput,0.9
ESA1,854418,GET1,852864,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SWC3,851222,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,BMH2,851676,null,17339336,Low Throughput,0.8
ESA1,854418,YKE2,850897,null,18212056,High Throughput|Low Throughput,0.9
ESA1,854418,GUP1,852796,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,RIM101,856358,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,APL4,856141,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,VPS45,852785,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SWR1,851934,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SIS2,853946,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,APC9,850792,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,PHO86,853325,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,MOT2,856799,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,PGS1,850352,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,PFD1,853260,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,VPS52,852095,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,DRS2,851207,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,ARP6,850774,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SMI1,853144,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,COG6,855687,null,18212056,High Throughput|Low Throughput,0.9
ESA1,854418,PEP5,855271,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,CTK3,854928,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,CLA4,855418,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SWM1,851847,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,VPS4,856303,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,TAX4,853362,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,CDC23,856571,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,ARC18,851085,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,RGP1,851714,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,LSB3,850580,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,TRK1,853312,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,DBF2,852984,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,TPM1,855645,null,18212056,High Throughput|Low Throughput,0.9
ESA1,854418,MSC1,854911,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SNF8,856105,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,HTZ1,854150,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SWS2,855643,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,VPS16,856062,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,VPS3,852106,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SPT20,854017,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,VPS8,851261,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,APC2,850818,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,DOC1,852611,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,GOS1,856354,null,18212056,High Throughput|Low Throughput,0.9
ESA1,854418,KTR3,852504,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,ERG24,855441,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,CAF130,853035,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SNF5,852592,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,CDC26,850597,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,LSM6,851984,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,MRPL11,851325,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,GCN5,853167,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,YBT1,850678,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SSN8,855706,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,CSF1,850776,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SWI6,850879,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,STP22,850349,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,END3,855640,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,NPL4,852468,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,GLO3,856859,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,THR1,856420,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,MON1,852753,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,RAD6,852822,null,18212056,High Throughput|Low Throughput,0.9
ESA1,854418,HHT1,852295,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,BMH1,856924,null,17339336,Low Throughput,0.8
ESA1,854418,VPH2,853741,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SNF2,854465,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,YDJ1,855661,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,COG8,854904,null,18212056,High Throughput|Low Throughput,0.9
ESA1,854418,SWI3,853264,null,18212056,High Throughput|Low Throughput,0.9
ESA1,854418,RIM13,855186,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,TAT1,852361,null,23050233,Text Mining,0.25
ESA1,854418,MET18,854678,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,TAF14,855974,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,LTE1,851209,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,VPS36,851135,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,VPS33,851112,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SPT4,852955,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,CDC50,850456,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,DOA1,853667,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,APC11,851554,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,ECM7,851164,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SWC5,852532,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,PEP7,851923,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,YAF9,855616,null,15485911,Low Throughput,0.8
ESA1,854418,GCR2,855522,null,18212056,High Throughput|Low Throughput,0.9
ESA1,854418,NPR2,856647,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SHE4,854200,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,GET2,856817,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,UFD1,852939,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,MSR1,856491,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,COG7,852879,null,18212056,High Throughput|Low Throughput,0.9
ESA1,854418,SWC4,852885,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,APC1,855549,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,VMA8,856659,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,VMA5,853782,null,18676811,High Throughput|Low Throughput,0.9
ESA1,854418,SET2,853271,null,18212056,High Throughput|Low Throughput,0.9
ESA1,854418,MED2,851559,null,18676811,High Throughput|Low Throughput,0.9
FIG2,850451,SAG1,853460,null,19299340,Low Throughput,0.8
FIG2,850451,AGA2,852851,null,19299340,Low Throughput,0.8
SDS3,854725,SWI6,850879,null,11405640,Low Throughput,0.8
HSP104,850633,HOF1,855048,null,19398583,Low Throughput,0.8
POS5,855913,YEF1,856670,null,19158096,Low Throughput,0.8
POS5,855913,UTR1,853508,null,16760478,Low Throughput,0.8
ERG11,856398,DAP1,855933,null,14661025,High Throughput,0.5
ERG11,856398,RNA1,855275,null,16155567,High Throughput,0.5
ERG11,856398,BRE1,851485,null,14661025,High Throughput,0.5
ERG11,856398,RPC17,853442,null,16155567,High Throughput,0.5
ERG11,856398,NCP1,856438,null,16155567,High Throughput,0.5
ERG11,856398,YHR045W,856441,null,14661025,High Throughput,0.5
ERG11,856398,YPR089W,856204,null,14661025,High Throughput,0.5
ERG11,856398,UTP11,853762,null,16155567,High Throughput,0.5
ERG11,856398,GET2,856817,null,14661025,High Throughput,0.5
ERG11,856398,VPS1,853870,null,14661025,High Throughput,0.5
ERG11,856398,OPI3,853536,null,14661025,High Throughput,0.5
ERG11,856398,RIM20,854449,null,14661025,High Throughput,0.5
ERG11,856398,GYP1,854236,null,14661025,High Throughput,0.5
ERG11,856398,RPC53,851404,null,16155567,High Throughput,0.5
ERG11,856398,ECM16,855158,null,16155567,High Throughput,0.5
ERG11,856398,SCS7,855315,null,14661025,High Throughput,0.5
ERG11,856398,YPT31,856753,null,14661025,High Throughput,0.5
ERG11,856398,GPI2,856029,null,16155567,High Throughput,0.5
ERG11,856398,MOB1,854700,null,16155567,High Throughput,0.5
ERG11,856398,SUM1,851905,null,14661025,High Throughput,0.5
ERG11,856398,PDR16,855490,null,14661025,High Throughput,0.5
ERG11,856398,ARV1,850943,null,14661025,High Throughput,0.5
ERG11,856398,BEM2,856899,null,14661025,High Throughput,0.5
ERG11,856398,SPF1,856681,null,14661025,High Throughput,0.5
ERG11,856398,PGA3,854914,null,16155567,High Throughput,0.5
ERG11,856398,RER2,852287,null,16155567,High Throughput,0.5
ERG11,856398,SLT2,856425,null,14661025,High Throughput,0.5
ERG11,856398,SLA1,852276,null,14661025,High Throughput,0.5
ERG11,856398,CLB3,851400,null,14661025,High Throughput,0.5
ERG11,856398,SSH1,852586,null,14661025,High Throughput,0.5
ERG11,856398,IPI1,856485,null,16155567,High Throughput,0.5
ERG11,856398,BRE2,850702,null,14661025,High Throughput,0.5
ERG11,856398,RPC11,851615,null,16155567,High Throughput,0.5
ERG11,856398,GRS1,852418,null,14661025,High Throughput,0.5
ERG11,856398,GET1,852864,null,14661025,High Throughput,0.5
ERG11,856398,VPS29,856403,null,14661025,High Throughput,0.5
ERG11,856398,DPS1,850643,null,16155567,High Throughput,0.5
ERG11,856398,UBX2,854995,null,14661025,High Throughput,0.5
ERG11,856398,RPC31,855571,null,16155567,High Throughput,0.5
ERG11,856398,RRP14,853780,null,16155567,High Throughput,0.5
ERG11,856398,POP1,855500,null,16155567,High Throughput,0.5
ERG11,856398,UBC7,855036,null,14661025,High Throughput,0.5
ERG11,856398,CUE1,855306,null,14661025,High Throughput,0.5
TRM82,851743,NCL1,852257,null,16387656,Low Throughput,0.8
TRM82,851743,DUS3,851117,null,16387656,Low Throughput,0.8
TRM82,851743,PUS7,854417,null,16387656,Low Throughput,0.8
EXO70,853359,SEC8,856168,null,18946089,Low Throughput,0.8
EXO70,853359,SEC2,855449,null,18946089,Low Throughput,0.8
EXO70,853359,SEC9,852892,null,18946089,Low Throughput,0.8
EXO70,853359,SEC15,852618,null,18946089,Low Throughput,0.8
EXO70,853359,SEC10,850863,null,18946089,Low Throughput,0.8
EXO70,853359,SEC4,850543,null,18946089,Low Throughput,0.8
CKA1,854776,CKA2,854227,null,2196445,Low Throughput,0.8
COG2,853017,COG6,855687,null,12006647,Low Throughput,0.8
EGD2,856600,TOM70,855602,null,28109174,Low Throughput,0.8
OKP1,853090,NKP2,851025,null,16172405,High Throughput,0.5
OKP1,853090,CHL4,851841,null,16172405,High Throughput,0.5
OKP1,853090,CTF19,856089,null,16172405,High Throughput,0.5
OKP1,853090,NKP1,851991,null,16172405,High Throughput,0.5
TFB3,852071,KIN28,851450,null,9294030,Low Throughput,0.8
TFB3,852071,CCL1,856136,null,9294030,Low Throughput,0.8
CDC5,855013,TEM1,854938,null,9763445,Low Throughput,0.8
CDC5,855013,DBF2,852984,null,9763445,Low Throughput,0.8
CDC5,855013,BFA1,853513,null,15509790,Low Throughput,0.8
CDC5,855013,CDC14,850585,null,9763445,Low Throughput,0.8
CDC5,855013,SNM1,852089,null,12136008,Low Throughput,0.8
MDH1,853777,NDI1,854919,null,16941010,High Throughput,0.5
MDH1,853777,OAC1,853739,null,16941010,High Throughput,0.5
BMH2,851676,REG1,851592,null,23207903,Low Throughput,0.8
RTS1,854179,DMA1,856515,null,22570619,Low Throughput,0.8
RTS1,854179,DMA2,855607,null,22570619,Low Throughput,0.8
RTS1,854179,SPT20,854017,null,27317677,Low Throughput,0.8
RPL43A,856156,RPL43B,853557,null,22377630,Low Throughput,0.8
MUS81,851994,RAD9,851803,null,19918932,Text Mining,0.25
MUS81,851994,RMI1,856083,null,14764870,High Throughput,0.5
MUS81,851994,RNH202,851873,null,16193328,Low Throughput,0.8
MUS81,851994,VID22,851088,null,12912927,High Throughput,0.5
MUS81,851994,RAD24,856920,null,19918932,Text Mining,0.25
MUS81,851994,TOP3,850935,null,14764870,High Throughput,0.5
MUS81,851994,RAD17,854550,null,19918932,Text Mining,0.25
CCR4,851212,LSM7,855575,null,16487579,High Throughput,0.5
CCR4,851212,NOT5,856186,null,11696541,Low Throughput,0.8
CCR4,851212,SWI4,856847,null,16487579,High Throughput,0.5
CCR4,851212,RNR4,853091,null,17158920,Low Throughput,0.8
CCR4,851212,KAR3,856263,null,16487579,High Throughput,0.5
CCR4,851212,NHP6B,852386,null,16272410,Low Throughput,0.8
CCR4,851212,LSM1,853318,null,16487579,High Throughput,0.5
CCR4,851212,SAC1,853668,null,16487579,High Throughput,0.5
CCR4,851212,MEC1,852433,null,17158920,Low Throughput,0.8
CCR4,851212,VPS52,852095,null,16487579,High Throughput,0.5
CCR4,851212,TAF1,853191,null,12215531,Low Throughput,0.8
CCR4,851212,VPS1,853870,null,16487579,High Throughput,0.5
CCR4,851212,SPT16,852665,null,11404327,Low Throughput,0.8
CCR4,851212,RCY1,853226,null,16487579,High Throughput,0.5
CCR4,851212,VPS36,851135,null,16487579,High Throughput,0.5
CCR4,851212,DHH1,851394,null,27704052,Low Throughput,0.8
CCR4,851212,LRS4,852049,null,16487579,High Throughput,0.5
CCR4,851212,HPR1,851716,null,9891041,Low Throughput,0.8
CCR4,851212,SSD1,851887,null,11805047,Low Throughput,0.8
CCR4,851212,MOT2,856799,null,11696541,Low Throughput,0.8
CCR4,851212,STB5,856583,null,16487579,High Throughput,0.5
CCR4,851212,SNN1,855638,null,16487579,High Throughput,0.5
CCR4,851212,CTK1,853718,null,16487579,High Throughput,0.5
CCR4,851212,LSM6,851984,null,16487579,High Throughput,0.5
CCR4,851212,CLN2,855819,null,18493058,Low Throughput,0.8
CCR4,851212,BIM1,856736,null,16487579,High Throughput,0.5
CCR4,851212,VPS53,853423,null,16487579,High Throughput,0.5
CCR4,851212,MIT1,856711,null,16487579,High Throughput,0.5
CCR4,851212,RPO21,851415,null,11404327,Low Throughput,0.8
CCR4,851212,SWI6,850879,null,18493058,Low Throughput,0.8
CCR4,851212,SNF8,856105,null,16487579,High Throughput,0.5
CCR4,851212,RPB2,854322,null,11404327,Low Throughput,0.8
CCR4,851212,RAD6,852822,null,16487579,High Throughput,0.5
CCR4,851212,BRO1,856021,null,16487579,High Throughput,0.5
CCR4,851212,MSY1,856007,null,16487579,High Throughput,0.5
CCR4,851212,NHP6A,856165,null,16272410,Low Throughput,0.8
CCR4,851212,RNR1,856801,null,17158920,Low Throughput,0.8
CCR4,851212,EAP1,853631,null,16487579,High Throughput,0.5
CCR4,851212,PEP7,851923,null,16487579,High Throughput,0.5
CCR4,851212,VPS33,851112,null,16487579,High Throughput,0.5
CCR4,851212,RVS167,851996,null,16487579,High Throughput,0.5
CCR4,851212,ERG2,855242,null,16487579,High Throughput,0.5
CCR4,851212,EAF1,851962,null,16487579,High Throughput,0.5
CCR4,851212,ROM2,851086,null,21873511,High Throughput,0.5
CCR4,851212,CIK1,855238,null,16487579,High Throughput,0.5
CCR4,851212,NAT1,851521,null,16487579,High Throughput,0.5
CCR4,851212,CLN3,851191,null,18493058,Low Throughput,0.8
CCR4,851212,MON2,855420,null,16487579,High Throughput,0.5
CCR4,851212,MRE11,855264,null,16487579,High Throughput,0.5
CCR4,851212,MSL1,854826,null,16487579,High Throughput,0.5
CCR4,851212,RAD50,855471,null,16487579,High Throughput,0.5
CCR4,851212,END3,855640,null,16487579,High Throughput,0.5
CCR4,851212,SRB5,852996,null,9891041,Low Throughput,0.8
CCR4,851212,RPA34,853293,null,16487579,High Throughput,0.5
CCR4,851212,RAD52,854976,null,16487579,High Throughput,0.5
CCR4,851212,PAT1,850440,null,16487579,High Throughput,0.5
CCR4,851212,XRS2,851975,null,16487579,High Throughput,0.5
CCR4,851212,SPT3,852001,null,16272410,Low Throughput,0.8
CCR4,851212,DST1,852839,null,11404327,Low Throughput,0.8
CCR4,851212,SOH1,852750,null,16487579,High Throughput,0.5
CCR4,851212,CDC39,850455,null,11696541,Low Throughput,0.8
CCR4,851212,THP2,856572,null,16487579,High Throughput,0.5
CCR4,851212,SIC1,850768,null,16487579,High Throughput,0.5
CCR4,851212,SRB2,856437,null,16487579,High Throughput,0.5
CCR4,851212,CLN1,855239,null,18493058,Low Throughput,0.8
CCR4,851212,GAL11,854106,null,9891041,Low Throughput,0.8
RGD1,852563,MID2,851042,null,16087742,Low Throughput,0.8
RGD1,852563,RHO3,854688,null,10526184,Low Throughput,0.8
RGD1,852563,MYO1,856418,null,10931290,Low Throughput,0.8
RGD1,852563,LAS17,854353,null,11935222,Low Throughput,0.8
RGD1,852563,VRP1,851051,null,11935222,Low Throughput,0.8
RGD1,852563,SLG1,854170,null,10590461,Low Throughput,0.8
CTI6,855920,VPS72,852096,null,14764870,High Throughput,0.5
CTI6,855920,SWR1,851934,null,14764870,High Throughput,0.5
CTI6,855920,HTZ1,854150,null,14764870,High Throughput,0.5
CTI6,855920,SWC5,852532,null,14764870,High Throughput,0.5
CTI6,855920,PRM6,854959,null,14764870,High Throughput,0.5
CTI6,855920,SWC3,851222,null,14764870,High Throughput,0.5
YFH1,851437,ISU1,855968,null,14741370,Low Throughput,0.8
YFH1,851437,NFS1,850343,null,25996596,Low Throughput,0.8
NAT3,856249,GAS5,854127,null,25163837,Low Throughput,0.8
NAT3,856249,VPS15,852394,null,25163837,Low Throughput,0.8
NAT3,856249,MIG3,856750,null,25163837,Low Throughput,0.8
GIN4,852119,DMA2,855607,null,22570619,Low Throughput,0.8
GIN4,852119,CLN1,855239,null,9271384,Low Throughput,0.8
GIN4,852119,HOF1,855048,null,23447700,Low Throughput,0.8
GIN4,852119,KCC4,850334,null,10725226,Low Throughput,0.8
GIN4,852119,DMA1,856515,null,22570619,Low Throughput,0.8
GIN4,852119,CLN2,855819,null,9271384,Low Throughput,0.8
RTT106,855515,PHO86,853325,null,18708354,High Throughput,0.5
RTT106,855515,ECM21,852173,null,18708354,High Throughput,0.5
RTT106,855515,LEO1,854290,null,18708354,High Throughput,0.5
RTT106,855515,CTK1,853718,null,18708354,High Throughput,0.5
RTT106,855515,YNL035C,855695,null,18708354,High Throughput,0.5
RTT106,855515,BRE5,855787,null,18708354,High Throughput,0.5
RTT106,855515,PRE9,853036,null,18708354,High Throughput,0.5
RTT106,855515,SPO11,856364,null,18708354,High Throughput,0.5
RTT106,855515,VMA7,852903,null,18708354,High Throughput,0.5
RTT106,855515,ELF1,853697,null,18708354,High Throughput,0.5
RTT106,855515,SYO1,851497,null,18708354,High Throughput,0.5
RTT106,855515,YNL040W,855688,null,18708354,High Throughput,0.5
RTT106,855515,YGR054W,852945,null,18708354,High Throughput,0.5
RTT106,855515,YKR011C,853881,null,18708354,High Throughput,0.5
RTT106,855515,CAC2,854869,null,18708354,High Throughput,0.5
RTT106,855515,SDS3,854725,null,18708354,High Throughput,0.5
RTT106,855515,MOG1,853537,null,18708354,High Throughput,0.5
RTT106,855515,ICE2,854718,null,18708354,High Throughput,0.5
RTT106,855515,ELG1,854315,null,18708354,High Throughput,0.5
RTT106,855515,FIG2,850451,null,18708354,High Throughput,0.5
RTT106,855515,SEC66,852469,null,18708354,High Throughput,0.5
RTT106,855515,YHL008C,856381,null,18708354,High Throughput,0.5
RTT106,855515,ANP1,856675,null,18708354,High Throughput,0.5
RTT106,855515,RPN4,851542,null,18708354,High Throughput,0.5
RTT106,855515,SGS1,855228,null,18708354,High Throughput,0.5
RTT106,855515,SLX9,852972,null,18708354,High Throughput,0.5
RTT106,855515,SLX5,851549,null,18708354,High Throughput,0.5
RTT106,855515,SHU1,856383,null,18708354,High Throughput,0.5
RTT106,855515,RRG9,855508,null,18708354,High Throughput,0.5
RTT106,855515,SPT4,852955,null,18708354,High Throughput,0.5
RTT106,855515,SWM1,851847,null,18708354,High Throughput,0.5
RTT106,855515,DEP1,851220,null,18708354,High Throughput,0.5
RTT106,855515,RPS21B,853305,null,18708354,High Throughput,0.5
RTT106,855515,MSI1,852494,null,18708354,High Throughput,0.5
RTT106,855515,MGA2,854851,null,18708354,High Throughput,0.5
RTT106,855515,RLF2,856129,null,18708354,High Throughput,0.5
RTT106,855515,RIC1,850728,null,18708354,High Throughput,0.5
RTT106,855515,RPS29B,851498,null,18708354,High Throughput,0.5
RTT106,855515,ARO7,856173,null,18708354,High Throughput,0.5
RTT106,855515,RPN10,856607,null,18708354,High Throughput,0.5
RTT106,855515,SLX8,856852,null,18708354,High Throughput,0.5
RTT106,855515,RPO41,850507,null,18708354,High Throughput,0.5
RTT106,855515,ARO1,851705,null,18708354,High Throughput,0.5
RTT106,855515,PEA2,856892,null,18708354,High Throughput,0.5
RTT106,855515,MRPL10,855436,null,18708354,High Throughput,0.5
RTT106,855515,VPS20,855101,null,18708354,High Throughput,0.5
RTT106,855515,ZUO1,853202,null,18708354,High Throughput,0.5
RTT106,855515,TPS2,851646,null,18708354,High Throughput,0.5
RTT106,855515,VPS8,851261,null,18708354,High Throughput,0.5
RTT106,855515,PHO5,852390,null,18708354,High Throughput,0.5
RTT106,855515,SND2,850754,null,18708354,High Throughput,0.5
MPH1,854818,RNH201,855652,null,29281624,Low Throughput,0.8
MPH1,854818,RNH1,855274,null,29281624,Low Throughput,0.8
SEC65,854866,SND3,852403,null,27905431,Low Throughput,0.8
SEC65,854866,SND2,850754,null,27905431,Low Throughput,0.8
SMB1,856751,SMX3,856312,null,27417296,Low Throughput,0.8
SMB1,856751,SMD1,852964,null,27974620,Low Throughput,0.8
SMB1,856751,SMD2,850981,null,27974620,Low Throughput,0.8
SMB1,856751,TGS1,855946,null,25897024,Low Throughput,0.8
ARP1,856530,DIE2,853142,null,18194531,High Throughput,0.5
ARP1,856530,SSN8,855706,null,18194531,High Throughput,0.5
ARP1,856530,FCY22,856789,null,18194531,High Throughput,0.5
ARP1,856530,RPL12A,856656,null,18194531,High Throughput,0.5
ARP1,856530,CCM1,853053,null,18194531,High Throughput,0.5
ARP1,856530,RPE1,853322,null,18194531,High Throughput,0.5
ARP1,856530,PAT1,850440,null,18194531,High Throughput,0.5
ARP1,856530,YSY6,852460,null,18194531,High Throughput,0.5
ARP1,856530,MDM32,854318,null,18194531,High Throughput,0.5
ARP1,856530,HCM1,850429,null,18194531,High Throughput,0.5
ARP1,856530,LEA1,855888,null,18194531,High Throughput,0.5
ARP1,856530,SWS2,855643,null,18194531,High Throughput,0.5
ARP1,856530,TVP38,853963,null,18194531,High Throughput,0.5
ARP1,856530,BCH2,853898,null,18194531,High Throughput,0.5
ARP1,856530,MON1,852753,null,14764870,High Throughput,0.5
ARP1,856530,MCT1,854396,null,18194531,High Throughput,0.5
ARP1,856530,YCR101C,850465,null,18194531,High Throughput,0.5
ARP1,856530,PEX18,856565,null,18194531,High Throughput,0.5
ARP1,856530,RKM4,851844,null,18194531,High Throughput,0.5
ARP1,856530,CIK1,855238,null,14764870,High Throughput,0.5
ARP1,856530,SAY1,853179,null,18194531,High Throughput,0.5
ARP1,856530,SLI15,852453,null,18194531,High Throughput,0.5
ARP1,856530,SIW14,855699,null,18194531,High Throughput,0.5
ARP1,856530,NDT80,856524,null,18194531,High Throughput,0.5
ARP1,856530,RNR1,856801,null,18194531,High Throughput,0.5
ARP1,856530,GIM4,856715,null,18194531,High Throughput,0.5
ARP1,856530,POL32,853500,null,18194531,High Throughput,0.5
ARP1,856530,GET3,851458,null,18194531,High Throughput,0.5
ARP1,856530,AIM4,852493,null,18194531,High Throughput,0.5
ARP1,856530,UBP14,852349,null,18194531,High Throughput,0.5
ARP1,856530,YGR237C,853152,null,18194531,High Throughput,0.5
ARP1,856530,LSM7,855575,null,18194531,High Throughput,0.5
ARP1,856530,STP2,856397,null,18194531,High Throughput,0.5
ARP1,856530,YHR138C,856540,null,18194531,High Throughput,0.5
ARP1,856530,PFD1,853260,null,18194531,High Throughput,0.5
ARP1,856530,SLT2,856425,null,18194531,High Throughput,0.5
ARP1,856530,RTC3,856487,null,18194531,High Throughput,0.5
ARP1,856530,DSE2,856546,null,18194531,High Throughput,0.5
ARP1,856530,SNT309,856216,null,18194531,High Throughput,0.5
ARP1,856530,YMC2,852401,null,18194531,High Throughput,0.5
ARP1,856530,ECM21,852173,null,18194531,High Throughput,0.5
ARP1,856530,YFL051C,850493,null,18194531,High Throughput,0.5
ARP1,856530,GBP2,850346,null,18194531,High Throughput,0.5
ARP1,856530,CEM1,856790,null,18194531,High Throughput,0.5
ARP1,856530,NAT1,851521,null,18194531,High Throughput,0.5
ARP1,856530,YHR127W,856528,null,18194531,High Throughput,0.5
ARP1,856530,PMT2,851210,null,18194531,High Throughput,0.5
